0.050,3.333
0.150,1.667
0.250,16.667
0.350,5.000
0.450,3.333
0.550,5.000
0.650,0.000
0.750,0.000
0.850,1.667
0.950,0.000
1.050,0.000
1.150,3.333
1.250,0.000
1.350,1.667
1.450,0.000
1.550,1.667
1.650,1.667
1.750,1.667
1.850,0.000
1.950,3.333
2.050,0.000
2.150,0.000
2.250,1.667
2.350,0.000
2.450,1.667
2.550,0.000
2.650,1.667
2.750,0.000
2.850,3.333
2.950,0.000
3.050,1.667
3.150,3.333
3.250,3.333
3.350,5.000
3.450,5.000
3.550,3.333
3.650,0.000
3.750,1.667
3.850,0.000
3.950,0.000
4.050,0.000
4.150,1.667
4.250,0.000
4.350,3.333
4.450,1.667
4.550,0.000
4.650,6.667
4.750,0.000
4.850,1.667
4.950,1.667
5.050,0.000
5.150,0.000
5.250,0.000
5.350,1.667
5.450,0.000
5.550,0.000
5.650,0.000
5.750,1.667
5.850,0.000
5.950,0.000
6.050,0.000
6.150,0.000
6.250,1.667
6.350,0.000
6.450,1.667
6.550,1.667
6.650,3.333
6.750,0.000
6.850,0.000
6.950,1.667
7.050,6.667
7.150,5.000
7.250,3.333
7.350,3.333
7.450,1.667
7.550,3.333
7.650,0.000
7.750,3.333
7.850,1.667
7.950,0.000
8.050,1.667
8.150,0.000
8.250,1.667
8.350,1.667
8.450,1.667
8.550,1.667
8.650,0.000
8.750,0.000
8.850,1.667
8.950,1.667
9.050,1.667
9.150,0.000
9.250,1.667
9.350,0.000
9.450,0.000
9.550,0.000
9.650,0.000
9.750,0.000
9.850,1.667
9.950,0.000
