0.050,0.000
0.150,8.000
0.250,44.000
0.350,22.000
0.450,14.000
0.550,12.000
0.650,4.000
0.750,8.000
0.850,4.000
0.950,6.000
1.050,2.000
1.150,2.000
1.250,2.000
1.350,0.000
1.450,2.000
1.550,0.000
1.650,2.000
1.750,2.000
1.850,2.000
1.950,0.000
2.050,0.000
2.150,2.000
2.250,0.000
2.350,2.000
2.450,0.000
2.550,0.000
2.650,2.000
2.750,0.000
2.850,4.000
2.950,0.000
3.050,2.000
3.150,6.000
3.250,0.000
3.350,0.000
3.450,0.000
3.550,4.000
3.650,8.000
3.750,4.000
3.850,0.000
3.950,0.000
4.050,0.000
4.150,0.000
4.250,0.000
4.350,0.000
4.450,0.000
4.550,0.000
4.650,0.000
4.750,4.000
4.850,0.000
4.950,0.000
5.050,0.000
5.150,2.000
5.250,2.000
5.350,4.000
5.450,6.000
5.550,2.000
5.650,0.000
5.750,0.000
5.850,0.000
5.950,2.000
6.050,0.000
6.150,2.000
6.250,2.000
6.350,0.000
6.450,2.000
6.550,0.000
6.650,2.000
6.750,4.000
6.850,2.000
6.950,0.000
7.050,0.000
7.150,0.000
7.250,2.000
7.350,2.000
7.450,0.000
7.550,0.000
7.650,0.000
7.750,0.000
7.850,0.000
7.950,0.000
8.050,0.000
8.150,2.000
8.250,0.000
8.350,0.000
8.450,0.000
8.550,0.000
8.650,0.000
8.750,4.000
8.850,0.000
8.950,0.000
9.050,0.000
9.150,0.000
9.250,0.000
9.350,0.000
9.450,2.000
9.550,0.000
9.650,0.000
9.750,0.000
9.850,2.000
9.950,0.000
