#Whole time :13.964246999999999
#Number of Spike :157
#Start time of stimulation  : 65675
#bs_cnt :4
#1sec spike : 42
#2sec spike : 74
0	1279	15310	0.8211554999999999	0.7199066425065997
1	15310	17630	1.6305299999999998	4.3538836642284915
2	17630	55415	3.6157274999999998	0.2673285722114623
3	55415	65675	5.993955	0.9845039084805168
4	65675	65897	6.512814	45.5000455000455
5	65897	66271	6.542316	27.008048398422734
6	66271	66476	6.5709764999999996	49.27322000492733
7	66476	66671	6.5907765	51.800051800051804
8	66671	67151	6.624188999999999	21.043771043771045
9	67151	67401	6.660323999999999	40.40404040404041
10	67401	67554	6.680272499999999	66.01967386281112
11	67554	67729	6.696508499999999	57.72005772005772
12	67729	67880	6.7126455	66.89410662920598
13	67880	68050	6.728535	59.417706476530014
14	68050	68433	6.755908499999999	26.37339451960862
15	68433	68579	6.782094	69.18500069185001
16	68579	68754	6.7979835	57.72005772005772
17	68754	69191	6.8282774999999996	23.114439590412132
18	69191	69322	6.856393499999999	77.10694733595497
19	69322	69602	6.876738	36.075036075036074
20	69602	69699	6.8953995	104.13412475268147
21	69699	69960	6.9131205	38.701188126475486
22	69960	70169	6.936385499999999	48.33019187086173
23	70169	70335	6.954948	60.849458439819884
24	70335	70560	6.974302499999999	44.89337822671156
25	70560	70921	7.003309499999999	27.980637398919946
26	70921	71083	7.029197999999999	62.35191420376606
27	71083	71284	7.0471664999999994	50.25378159706518
28	71284	71620	7.073747999999999	30.062530062530065
29	71620	71868	7.102656	40.72987943955686
30	71868	72073	7.1250795	49.27322000492733
31	72073	72651	7.163837999999999	17.475796022508828
32	72651	72797	7.199675999999999	69.18500069185001
33	72797	72967	7.215318	59.417706476530014
34	72967	73187	7.234622999999999	45.91368227731865
35	73187	73408	7.2564525	45.70592805886924
36	73408	73937	7.2935775	19.094537052949153
37	73937	74059	7.3258019999999995	82.7951647623779
38	74059	74255	7.341543	51.53576582148011
39	74255	74492	7.362976499999999	42.62029578485275
40	74492	74585	7.379311499999999	108.6130118388183
41	74585	74765	7.392824999999999	56.116722783389456
42	74765	75302	7.428316499999999	18.810074675996464
43	75302	75450	7.462224	68.25006825006825
44	75450	75740	7.483904999999999	34.83106931382793
45	75740	76214	7.521723	21.310147892426375
46	76214	76401	7.5544424999999995	54.01609679684547
47	76401	76748	7.580875499999999	29.109539195994532
48	76748	76967	7.6088925	46.123333794566676
49	76967	77125	7.627554	63.93044367727912
50	77125	77412	7.649581499999999	35.195157146376665
51	77412	77530	7.669629	85.60178051703475
52	77530	77727	7.6852215	51.27416294928985
53	77727	77966	7.7068034999999995	42.26364059000043
54	77966	78263	7.7333355	34.010135020236035
55	78263	78712	7.770262499999999	22.496681739443435
56	78712	78798	7.796745	117.45360582569886
57	78798	79088	7.815357	34.83106931382793
58	79088	79304	7.8404039999999995	46.76393565282454
59	79304	79795	7.8754005	20.572321997983913
60	79795	80161	7.917821999999999	27.59838825412596
61	80161	80502	7.952818499999999	29.6217305014959
62	80502	80838	7.98633	30.062530062530065
63	80838	81014	8.011674	57.39210284664831
64	81014	81215	8.0303355	50.25378159706518
65	81215	81456	8.0522145	41.912904983444406
66	81456	81653	8.073895499999999	51.27416294928985
67	81653	82349	8.118098999999999	14.512945547428307
68	82349	82620	8.165965499999999	37.273100003727315
69	82620	82838	8.190171	46.334908720229826
70	82838	83207	8.219227499999999	27.37401111384851
71	83207	83762	8.264965499999999	18.200018200018203
72	83762	84005	8.3044665	41.56794280251071
73	84005	84334	8.3327805	30.702158361732835
74	84334	84638	8.364113999999999	33.22700691121744
75	84638	85413	8.417524499999999	13.033561420658195
76	85413	85657	8.467965	41.39758238118895
77	85657	86139	8.503902	20.956452491722203
78	86139	86869	8.563896	13.837000138370001
79	86869	87060	8.6094855	52.884869638796346
80	87060	87249	8.6282955	53.44449788894234
81	87249	87596	8.6548275	29.109539195994532
82	87596	88080	8.695962	20.86985558059938
83	88080	88238	8.727741	63.93044367727912
84	88238	88686	8.757738	22.54689754689755
85	88686	88961	8.793526499999999	36.73094582185492
86	88961	89481	8.832879	19.425019425019425
87	89481	89952	8.881933499999999	21.445881318492784
88	89952	90201	8.9175735	40.566305626546594
89	90201	91157	8.977221	10.565910147500107
90	91157	91554	9.0441945	25.44335038037809
91	91554	91916	9.081764999999999	27.903342820469895
92	91916	92130	9.110277	47.20098178042103
93	92130	92788	9.153440999999999	15.351079180866417
94	92788	92952	9.19413	61.59152500615915
95	92952	93872	9.247788	10.979358805445763
96	93872	94079	9.3035745	48.797150246425616
97	94079	94869	9.352926	12.786088735455824
98	94869	94997	9.398366999999999	78.91414141414143
99	94997	95732	9.4410855	13.74287088572803
100	95732	96021	9.491773499999999	34.951592045017655
101	96021	96157	9.512811	74.27213309566251
102	96157	96539	9.538452	26.442434819398173
103	96539	97232	9.5916645	14.575772151529726
104	97232	97987	9.663340499999999	13.378821325841194
105	97987	98162	9.7093755	57.72005772005772
106	98162	99024	9.760707	11.71810916590499
107	99024	99251	9.814612499999999	44.49784185467005
108	99251	100550	9.8901495	7.775989300238724
109	100550	100949	9.9742005	25.315814789499004
110	100949	101282	10.010434499999999	30.333363666697004
111	101282	101831	10.054093499999999	18.39892550275064
112	101831	102663	10.122453	12.140637140637141
113	102663	103211	10.190762999999999	18.432500184325004
114	103211	103615	10.237886999999999	25.002500250025005
115	103615	104119	10.282833	20.041686708353378
116	104119	105205	10.361538	9.301114273489965
117	105205	106510	10.4798925	7.740237625295096
118	106510	106723	10.555033499999999	47.42258263385025
119	106723	107157	10.58706	23.274216822603922
