#Whole time :12.908214
#Number of Spike :155
#Start time of stimulation  : 59874
#bs_cnt :13
#1sec spike : 59
#2sec spike : 81
0	8801	14235	1.140282	1.858853533494682
1	14235	32123	2.294721	0.5646807972389368
2	32123	34328	3.2893244999999998	4.580956961909343
3	34328	42463	3.8011545	1.2416730302409467
4	42463	42742	4.2176475	36.2043372796061
5	42742	43011	4.2447735	37.55022342382937
6	43011	44737	4.343526	5.852265411940962
7	44737	45363	4.45995	16.135798883402718
8	45363	46347	4.539645	10.265254167693193
9	46347	48073	4.6737899999999994	5.852265411940962
10	48073	52515	4.979106	2.273977960605606
11	52515	52956	5.2208144999999995	22.904784809546715
12	52956	59874	5.585084999999999	1.460105536428173
13	59874	60298	5.948513999999999	23.8231370306842
14	60298	60462	5.97762	61.59152500615915
15	60462	60565	5.9908364999999995	98.06805923310779
16	60565	60680	6.0016275	87.8348704435661
17	60680	60787	6.0126165	94.40196356084206
18	60787	60983	6.027615	51.53576582148011
19	60983	61151	6.045633	60.12506012506013
20	61151	61331	6.0628589999999996	56.116722783389456
21	61331	61540	6.082114499999999	48.33019187086173
22	61540	61749	6.1028055	48.33019187086173
23	61749	61938	6.1225065	53.44449788894234
24	61938	62130	6.141366	52.60942760942762
25	62130	62265	6.1575524999999995	74.82229704451927
26	62265	62450	6.173392499999999	54.600054600054605
27	62450	62610	6.1904699999999995	63.131313131313135
28	62610	62793	6.2074485	55.19677650825192
29	62793	62960	6.2247734999999995	60.48509042521019
30	62960	63115	6.2407125	65.16780710329098
31	63115	63276	6.2563545	62.73919317397579
32	63276	63430	6.271947	65.59097468188378
33	63430	63608	6.288380999999999	56.74724775848372
34	63608	63729	6.3031815	83.47942232239753
35	63729	63941	6.319665	47.6462740613684
36	63941	64081	6.337089	72.15007215007215
37	64081	64214	6.3506025	75.947444368497
38	64214	64301	6.3614925	116.10356437942646
39	64301	64466	6.3739665	61.21824303642486
40	64466	64613	6.389410499999999	68.71435442864015
41	64613	64846	6.4082205	43.35197468244679
42	64846	65011	6.427921499999999	61.21824303642486
43	65011	65123	6.4416329999999995	90.1875901875902
44	65123	65290	6.4554434999999994	60.48509042521019
45	65290	65510	6.4746	45.91368227731865
46	65510	65652	6.492519	71.13387395077537
47	65652	65771	6.5054384999999995	84.8824378236143
48	65771	65948	6.520090499999999	57.06785367802317
49	65948	66109	6.536821499999999	62.73919317397579
50	66109	66292	6.553849499999999	55.19677650825192
51	66292	66539	6.5751345	40.894777736883
52	66539	66685	6.594588	69.18500069185001
53	66685	66888	6.611863499999999	49.75867044832562
54	66888	67003	6.6276044999999995	87.8348704435661
55	67003	67142	6.640177499999999	72.66913741733886
56	67142	67145	6.647206499999999	3367.0033670033677
57	67145	67322	6.6561164999999995	57.06785367802317
58	67322	67493	6.6733424999999995	59.070234508831
59	67493	67702	6.6921525	48.33019187086173
60	67702	67882	6.711408	56.116722783389456
61	67882	68075	6.7298715	52.336839901606744
62	68075	68236	6.7473944999999995	62.73919317397579
63	68236	68423	6.7646204999999995	54.01609679684547
64	68423	68598	6.7825394999999995	57.72005772005772
65	68598	68842	6.80328	41.39758238118895
66	68842	69110	6.828624	37.690336197798885
67	69110	69234	6.848027999999999	81.45975887911372
68	69234	69429	6.8638185	51.800051800051804
69	69429	69696	6.8866875	37.83149850565581
70	69696	69829	6.9064875	75.947444368497
71	69829	70036	6.9233175	48.797150246425616
72	70036	70190	6.941186999999999	65.59097468188378
73	70190	70483	6.9633135	34.47443720481263
74	70483	70760	6.991528499999999	36.46574043685957
75	70760	71116	7.022862	28.37362387924186
76	71116	71301	7.0496415	54.600054600054605
77	71301	71407	7.064045999999999	95.2925481227368
78	71407	71593	7.0785	54.30650591940915
79	71593	71898	7.1028044999999995	33.11806590495115
80	71898	72079	7.1268614999999995	55.80668564093979
81	72079	72434	7.1533935	28.453549580310145
82	72434	72665	7.1824005	43.727316454589186
83	72665	73006	7.2107145	29.6217305014959
84	73006	73152	7.234820999999999	69.18500069185001
85	73152	73383	7.2534825	43.727316454589186
86	73383	76080	7.398418499999999	3.745276270304079
87	76080	77384	7.596468	7.74617339034517
88	77384	78146	7.698734999999999	13.255918767729792
89	78146	78398	7.748927999999999	40.083373416706756
90	78398	79369	7.809466499999999	10.402688054593307
91	79369	79371	7.8576299999999994	5050.505050505051
92	79371	79836	7.8807465	21.72260236776366
93	79836	80386	7.930988999999999	18.36547291092746
94	80386	80769	7.977172499999999	26.37339451960862
95	80769	81347	8.024742	17.475796022508828
96	81347	81349	8.053452	5050.505050505051
97	81349	81545	8.063253	51.53576582148011
98	81545	82340	8.1123075	12.705673083031574
99	82340	82736	8.171261999999999	25.507601265177026
100	82736	83212	8.214426	21.220609455903574
101	83212	83473	8.2509075	38.701188126475486
102	83473	83558	8.268034499999999	118.83541295306003
103	83558	83617	8.275162499999999	171.2035610340695
104	83617	83685	8.281449	148.54426619132502
105	83685	83749	8.287982999999999	157.82828282828285
106	83749	83813	8.294319	157.82828282828285
107	83813	83906	8.3020905	108.6130118388183
108	83906	84033	8.3129805	79.53551260637876
109	84033	84251	8.330058	46.334908720229826
110	84251	84426	8.3495115	57.72005772005772
111	84426	84815	8.3774295	25.966606943470698
112	84815	84959	8.403813	70.14590347923682
113	84959	85302	8.4279195	29.449009040845773
114	85302	85510	8.455193999999999	48.562548562548564
115	85510	86045	8.4919725	18.880392712168415
116	86045	86413	8.536671	27.448397013614407
117	86413	87188	8.593249499999999	13.033561420658195
118	87188	87374	8.640818999999999	54.30650591940915
119	87374	87541	8.6582925	60.48509042521019
