36
6.546672	3.47352479401998
6.6987855	61.21824303642486
6.7939739999999995	5.7457395341354385
6.907378499999999	18.951238463433587
6.940147499999999	78.30240388379924
7.008507	8.067899441701359
7.097111999999999	18.775111711914686
7.128692999999999	101.01010101010102
7.1430975	52.884869638796346
7.1913599999999995	12.883941455370028
7.2619964999999995	15.709191447916178
7.3209015	18.466197625246984
7.3566899999999995	57.39210284664831
7.3798065	34.711374917560484
7.408764	34.357177214320075
7.445047499999999	23.0091346264467
7.485637499999999	26.511837535459584
7.544146499999999	12.61049950188527
7.601516999999999	28.215112013994695
7.669034999999999	10.040765507962329
7.734474	31.96522183863956
7.8040709999999995	9.266981744045966
7.866936	56.116722783389456
8.063748	2.6609615650711542
8.375598	4.033949720850679
8.572063499999999	6.894887440962527
8.787536999999999	3.497579674864993
9.2831805	1.417685628211944
9.731501999999999	5.228266097831315
9.8851005	8.625969343304954
10.44648	0.9932163324493709
10.978010999999999	17.783468487693842
11.052162	10.86130118388183
12.168832499999999	0.46701234920755014
13.4279145	2.6532729448411088
13.693135499999999	6.5125790464281765
